case,concept_index,concept,target_class_index,target_class,target_dice,target_iou,pred_voxels,target_gt_voxels,target_intersection,pred_ratio
FNH_PA10.nii.gz,81,distal thoracic esophagus,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA10.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA10.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA10.nii.gz,84,posterior mediastinal compartment,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA10.nii.gz,85,gastroesophageal junction region,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA10.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA10.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,5.868544600594568e-11,5.868544600594568e-11,0,1704,0,0.0
FNH_PA32.nii.gz,0,spleen,0,spleen,0.932910881754383,0.8742577033193093,103180,117437,102908,0.007752677709360994
FNH_PA32.nii.gz,1,splenic parenchyma,0,spleen,0.9353525852635298,0.8785561983401899,103701,117437,103421,0.007791824298686223
FNH_PA32.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,8.515203896550051e-13,8.515203896550051e-13,0,117437,0,0.0
FNH_PA32.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,8.515203896550051e-13,8.515203896550051e-13,0,117437,0,0.0
FNH_PA32.nii.gz,4,left hypochondrial region,0,spleen,8.515203896550051e-13,8.515203896550051e-13,0,117437,0,0.0
FNH_PA32.nii.gz,5,left subphrenic compartment,0,spleen,8.515203896550051e-13,8.515203896550051e-13,0,117437,0,0.0
FNH_PA32.nii.gz,6,posterolateral to the gastric fundus,0,spleen,2.3982685101342443e-05,1.1991486644475227e-05,49350,117437,2,0.0037080310618042745
FNH_PA32.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.9199761150154242,0.8518108977086473,100273,117437,100144,0.007534253265659575
FNH_PA32.nii.gz,8,right kidney,1,right_kidney,0.9478934218306212,0.9009480992695277,106580,103144,99398,0.008008144894976688
FNH_PA32.nii.gz,9,right renal parenchyma,1,right_kidney,0.9476832233746506,0.9005683881747107,106177,103144,99185,0.007977864519740476
FNH_PA32.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9390241458771972,0.8850570370931055,96476,103144,93724,0.0072489565292528715
FNH_PA32.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.926386218948982,0.862867294831258,97131,103144,92766,0.00729817153118766
FNH_PA32.nii.gz,12,right renal fossa,1,right_kidney,0.9497663493998055,0.9043381430951806,100365,103144,96643,0.007541165907152705
FNH_PA32.nii.gz,13,right posterior pararenal region,1,right_kidney,9.69518343286115e-13,9.69518343286115e-13,0,103144,0,0.0
FNH_PA32.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,9.44670640580269e-13,9.44670640580269e-13,2713,103144,0,0.00020384778663981758
FNH_PA32.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.7991061758235386,0.6654261681891266,72282,103144,70092,0.005431082091374602
FNH_PA32.nii.gz,16,left kidney,2,left_kidney,0.9392436681543799,0.8854471474332218,103642,114146,102278,0.007787391191641715
FNH_PA32.nii.gz,17,left renal parenchyma,2,left_kidney,0.9378655777508287,0.8830008312552966,103318,114146,101976,0.00776304667160069
FNH_PA32.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.8734884086753675,0.7753922954741798,89282,114146,88846,0.006708418019453074
FNH_PA32.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.8482301551439232,0.7364580336360941,85024,114146,84471,0.006388482938173184
FNH_PA32.nii.gz,20,left renal fossa,2,left_kidney,0.9107064117092467,0.8360523016924611,96765,114146,96039,0.007270671240030205
FNH_PA32.nii.gz,21,left posterior pararenal region,2,left_kidney,3.504222675821299e-05,1.752142081192725e-05,2,114146,2,1.5027481506805571e-07
FNH_PA32.nii.gz,22,posteroinferior to the spleen,2,left_kidney,8.305440894322977e-13,8.305440894322977e-13,6257,114146,0,0.0004701347589404123
FNH_PA32.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.6941335109582017,0.5315501368503512,70513,114146,64089,0.005298164017446906
FNH_PA32.nii.gz,24,gallbladder,3,gallbladder,0.7453796969437125,0.5941077911212158,25770,19898,17020,0.0019362909921518978
FNH_PA32.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.7320322948146712,0.5773272393469381,20480,19898,14779,0.0015388141062968905
FNH_PA32.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,5.0256307166296825e-12,5.0256307166296825e-12,0,19898,0,0.0
FNH_PA32.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.7214272885118799,0.5642442404965151,13508,19898,12050,0.0010149561009696482
FNH_PA32.nii.gz,28,gallbladder fossa,3,gallbladder,0.7549193344232471,0.6063216266188306,23553,19898,16401,0.001769711359648958
FNH_PA32.nii.gz,29,inferior hepatic surface,3,gallbladder,0.033563478539902485,0.017068172897492143,285851,19898,5131,0.021478103081009395
FNH_PA32.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,0.21318427139805582,0.11930960086616572,11230,19898,3318,0.0008437930866071328
FNH_PA32.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.7355491985657369,0.5817143677969558,24148,19898,16199,0.0018144181171317047
FNH_PA32.nii.gz,32,liver,4,liver,0.9463723196763013,0.8982037368129504,865927,949572,859069,0.06506350989371813
FNH_PA32.nii.gz,33,hepatic parenchyma,4,liver,0.9437717640916302,0.8935301405571499,858452,949572,853181,0.06450185777240128
FNH_PA32.nii.gz,34,large right-dominant solid visceral organ,4,liver,1.053106030927507e-13,1.053106030927507e-13,0,949572,0,0.0
FNH_PA32.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.9121906444888661,0.8385574548219069,799023,949572,797526,0.060036516780061534
FNH_PA32.nii.gz,36,right hypochondrial region,4,liver,0.031075053821720502,0.015782751842389822,15189,949572,14990,0.001141262083034349
FNH_PA32.nii.gz,37,right subdiaphragmatic compartment,4,liver,1.053106030927507e-13,1.053106030927507e-13,0,949572,0,0.0
FNH_PA32.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,4.2105795125828735e-05,2.1053340849373763e-05,416,949572,20,3.125716153415559e-05
FNH_PA32.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.7873002113019586,0.6492127883911228,619273,949572,617576,0.04653056777582003
FNH_PA32.nii.gz,40,stomach,5,stomach,0.7888016554075901,0.6512572106208155,75869,88441,64804,0.0057005999721991595
FNH_PA32.nii.gz,41,gastric lumen,5,stomach,0.7815958673434251,0.6414914775768927,65068,88441,59991,0.004889040833424125
FNH_PA32.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.5479313081401426,0.3773453082573136,33786,88441,33486,0.002538592450944665
FNH_PA32.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.7657120667897837,0.6203674573715678,66074,88441,59157,0.004964629065403356
FNH_PA32.nii.gz,44,epigastric region,5,stomach,0.5578170757361158,0.38678663181463724,35173,88441,34477,0.0026428080351943617
FNH_PA32.nii.gz,45,left upper intraperitoneal space,5,stomach,1.130697301024264e-12,1.130697301024264e-12,0,88441,0,0.0
FNH_PA32.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,1.1266716991323201e-12,1.1266716991323201e-12,316,88441,0,2.37434207807528e-05
FNH_PA32.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.029323618214702668,0.014879976482610012,1316,88441,1316,9.888082831478066e-05
FNH_PA32.nii.gz,48,aorta,6,aorta,0.9505055277332505,0.9056794036089398,26299,26616,25148,0.0019760386807373986
FNH_PA32.nii.gz,49,abdominal aorta,6,aorta,0.9375059162076873,0.8823634225441632,26205,26616,24760,0.0019689757644292
FNH_PA32.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.9377073639987873,0.8827203844025773,24321,26616,23882,0.0018274168886350914
FNH_PA32.nii.gz,51,round prevertebral arterial structure,6,aorta,3.757138563256097e-12,3.757138563256097e-12,0,26616,0,0.0
FNH_PA32.nii.gz,52,left para-aortic compartment,6,aorta,3.757138563256097e-12,3.757138563256097e-12,0,26616,0,0.0
FNH_PA32.nii.gz,53,anterior vertebral body margin,6,aorta,3.757138563256097e-12,3.757138563256097e-12,0,26616,0,0.0
FNH_PA32.nii.gz,54,left of the inferior vena cava,6,aorta,3.412619868261227e-12,3.412619868261227e-12,2687,26616,0,0.00020189421404393285
FNH_PA32.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,0.015064508915597493,0.007589419901534455,202,26616,202,1.5177756321873626e-05
FNH_PA32.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.8406801174079365,0.7251494001198615,17998,19819,15896,0.0013523230607974334
FNH_PA32.nii.gz,57,IVC,7,inferior_vena_cava,0.8412852459020557,0.7260503440794728,18306,19819,16037,0.0013754653823179139
FNH_PA32.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.5863196620807115,0.4147469879546277,9537,19819,8606,0.0007165854556520237
FNH_PA32.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,0.2256868438721211,0.12719673700021553,2566,19819,2526,0.00019280258773231548
FNH_PA32.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,5.0456632524090735e-12,5.0456632524090735e-12,0,19819,0,0.0
FNH_PA32.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.173925052945521,0.09524529824486842,1903,19819,1889,0.000142986486537255
FNH_PA32.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,5.0456632524090735e-12,5.0456632524090735e-12,0,19819,0,0.0
FNH_PA32.nii.gz,63,inferior vena cava courses along the right anterolateral aspect of the vertebral column,7,inferior_vena_cava,0.2999059587958455,0.17640551141920743,3575,19819,3508,0.00026861623193414957
FNH_PA32.nii.gz,64,duodenum,8,duodenum,0.6020809080340437,0.4306979649225488,10840,16648,8275,0.0008144894976688619
FNH_PA32.nii.gz,65,duodenal C-loop,8,duodenum,0.585769230770824,0.41419635572796193,9352,16648,7615,0.0007026850352582285
FNH_PA32.nii.gz,66,C-shaped proximal small bowel segment,8,duodenum,0.3617844962698784,0.2208406009158789,5050,16648,3925,0.00037944390804684066
FNH_PA32.nii.gz,67,retroperitoneal enteric loop encircling the pancreatic head,8,duodenum,5.9826503140533486e-12,5.9826503140533486e-12,67,16648,0,5.034206304779866e-06
FNH_PA32.nii.gz,68,right anterior pararenal compartment,8,duodenum,4.751948298779928e-12,4.751948298779928e-12,4396,16648,0,0.00033030404351958644
FNH_PA32.nii.gz,69,peripancreatic duodenal groove,8,duodenum,0.04081152602739893,0.020830832038535054,357,16648,347,2.6824054489647945e-05
FNH_PA32.nii.gz,70,between the pancreatic head and right renal hilum,8,duodenum,5.999520038360933e-12,5.999520038360933e-12,20,16648,0,1.502748150680557e-06
FNH_PA32.nii.gz,71,duodenum curves around the pancreatic head in the right upper abdomen,8,duodenum,0.44963917297804207,0.2900222742630075,5939,16648,5078,0.0004462410633445914
FNH_PA32.nii.gz,72,pancreas,9,pancreas,0.8579070164457993,0.7511709018439018,55622,67389,52766,0.004179292881857697
FNH_PA32.nii.gz,73,pancreatic parenchyma,9,pancreas,0.859625212947303,0.7538093815360539,55881,67389,52983,0.004198753470409011
FNH_PA32.nii.gz,74,lobulated transverse retroperitoneal gland,9,pancreas,1.4839217082884685e-12,1.4839217082884685e-12,0,67389,0,0.0
FNH_PA32.nii.gz,75,elongated soft-tissue organ across the epigastrium,9,pancreas,7.448290244968718e-13,7.448290244968718e-13,66870,67389,0,0.005024438441800443
FNH_PA32.nii.gz,76,anterior pararenal compartment,9,pancreas,1.4839217082884685e-12,1.4839217082884685e-12,0,67389,0,0.0
FNH_PA32.nii.gz,77,retrogastric pancreatic bed,9,pancreas,0.6038053751956072,0.43246504783012146,29947,67389,29386,0.0022501399434215323
FNH_PA32.nii.gz,78,from the duodenal C-loop toward the splenic hilum,9,pancreas,0.004901293398223416,0.0024566671229664847,6061,67389,180,0.0004554078270637428
FNH_PA32.nii.gz,79,pancreas lies posterior to the stomach and extends transversely toward the spleen,9,pancreas,0.720994813190386,0.5637153161116306,38842,67389,38296,0.00291848718343671
FNH_PA32.nii.gz,80,esophagus,10,esophagus,0.35658489791206543,0.21697798533660811,1305,5992,1301,9.805431683190635e-05
FNH_PA32.nii.gz,81,distal thoracic esophagus,10,esophagus,1.6688918557798918e-11,1.6688918557798918e-11,0,5992,0,0.0
FNH_PA32.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,1.6688918557798918e-11,1.6688918557798918e-11,0,5992,0,0.0
FNH_PA32.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,0.0023337223036783844,0.0011682243157348428,7,5992,7,5.25961852738195e-07
FNH_PA32.nii.gz,84,posterior mediastinal compartment,10,esophagus,1.6010246557540662e-11,1.6010246557540662e-11,254,5992,0,1.9084901513643073e-05
FNH_PA32.nii.gz,85,gastroesophageal junction region,10,esophagus,1.6688918557798918e-11,1.6688918557798918e-11,0,5992,0,0.0
FNH_PA32.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,1.6688918557798918e-11,1.6688918557798918e-11,0,5992,0,0.0
FNH_PA32.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,1.6688918557798918e-11,1.6688918557798918e-11,0,5992,0,0.0
HCC_10020116_20180118.nii.gz,0,spleen,0,spleen,0.9483073802757107,0.9016963345472402,71619,78267,71069,0.027332064027074464
HCC_10020116_20180118.nii.gz,1,splenic parenchyma,0,spleen,0.9507909311870272,0.9061977821663044,72315,78267,71586,0.027597679528028732
HCC_10020116_20180118.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,1.277677693023525e-12,1.277677693023525e-12,0,78267,0,0.0
HCC_10020116_20180118.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,1.277677693023525e-12,1.277677693023525e-12,0,78267,0,0.0
HCC_10020116_20180118.nii.gz,4,left hypochondrial region,0,spleen,1.277677693023525e-12,1.277677693023525e-12,0,78267,0,0.0
HCC_10020116_20180118.nii.gz,5,left subphrenic compartment,0,spleen,1.277677693023525e-12,1.277677693023525e-12,0,78267,0,0.0
HCC_10020116_20180118.nii.gz,6,posterolateral to the gastric fundus,0,spleen,1.0808590667851134e-12,1.0808590667851134e-12,14252,78267,0,0.005439011666092311
HCC_10020116_20180118.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.9427919463087632,0.8917752215536785,70733,78267,70238,0.026993938547411413
HCC_10020116_20180118.nii.gz,8,right kidney,1,right_kidney,0.9264630129717208,0.8630005525347864,30554,33509,29676,0.011660367839305675
HCC_10020116_20180118.nii.gz,9,right renal parenchyma,1,right_kidney,0.9202037887034177,0.8522013497331146,29890,33509,29170,0.011406964545291831
HCC_10020116_20180118.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.8443633511248668,0.7306477792541518,25134,33509,24758,0.009591925288770991
HCC_10020116_20180118.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.768424046358263,0.6239355714007911,22749,33509,21615,0.008681734240242352
HCC_10020116_20180118.nii.gz,12,right renal fossa,1,right_kidney,0.8977828127530381,0.8145244178198264,28281,33509,27737,0.010792919515068528
HCC_10020116_20180118.nii.gz,13,right posterior pararenal region,1,right_kidney,0.00017904034674093148,8.952818944137536e-05,3,33509,3,1.1448944006649546e-06
HCC_10020116_20180118.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,2.982581722730307e-12,2.982581722730307e-12,19,33509,0,7.250997870878046e-06
HCC_10020116_20180118.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.7626380628721279,0.6163419448985313,22987,33509,21543,0.00877256252936177
HCC_10020116_20180118.nii.gz,16,left kidney,2,left_kidney,0.9434967360513248,0.8930372183850863,31060,33892,30641,0.011853473361551164
HCC_10020116_20180118.nii.gz,17,left renal parenchyma,2,left_kidney,0.9420849420850316,0.8905109489054291,30858,33892,30500,0.011776383805239724
HCC_10020116_20180118.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.7983418073594729,0.6643667993523091,22555,33892,22532,0.008607697735666017
HCC_10020116_20180118.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.8652576616727384,0.762514654162478,26245,33892,26017,0.010015917848483913
HCC_10020116_20180118.nii.gz,20,left renal fossa,2,left_kidney,0.9175991213969829,0.8477442503386632,28935,33892,28825,0.011042506494413488
HCC_10020116_20180118.nii.gz,21,left posterior pararenal region,2,left_kidney,2.9505488020684805e-12,2.9505488020684805e-12,0,33892,0,0.0
HCC_10020116_20180118.nii.gz,22,posteroinferior to the spleen,2,left_kidney,0.007531596597865536,0.003780033142595847,4878,33892,146,0.0018615982954812162
HCC_10020116_20180118.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.5958522410644139,0.4243515237436588,16352,33892,14969,0.00624043774655778
HCC_10020116_20180118.nii.gz,24,gallbladder,3,gallbladder,0.011524056496354825,0.005795421645731805,20,3451,20,7.632629337766364e-06
HCC_10020116_20180118.nii.gz,25,cystic biliary reservoir,3,gallbladder,2.8977108083773483e-11,2.8977108083773483e-11,0,3451,0,0.0
HCC_10020116_20180118.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,2.8977108083773483e-11,2.8977108083773483e-11,0,3451,0,0.0
HCC_10020116_20180118.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,2.8977108083773483e-11,2.8977108083773483e-11,0,3451,0,0.0
HCC_10020116_20180118.nii.gz,28,gallbladder fossa,3,gallbladder,2.8977108083773483e-11,2.8977108083773483e-11,0,3451,0,0.0
HCC_10020116_20180118.nii.gz,29,inferior hepatic surface,3,gallbladder,0.04233319745976722,0.021624311862370623,97132,3451,2129,0.03706862764179612
HCC_10020116_20180118.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,0.21230131307239392,0.11875676512882702,3784,3451,768,0.0014440934707053961
